,carat,cut,color,clarity,depth,table,price ,x,y,z
30320,0.36,Very Good,G,VS1,59.7,56,60548.4,4.64,4.67,2.78
30321,0.36,Very Good,G,VS1,62.9,57,60548.4,4.56,4.6,2.88
30322,0.36,Ideal,H,VVS2,62.3,57,60548.4,4.52,4.57,2.83
30323,0.36,Premium,G,VS1,59.7,59,60548.4,4.61,4.64,2.76
30324,0.36,Very Good,G,VS1,61.2,60,60548.4,4.56,4.59,2.8
30325,0.31,Ideal,G,VVS2,62,56,60548.4,4.33,4.35,2.69
30326,0.36,Premium,F,VS2,60.5,59,60548.4,4.61,4.64,2.8
30327,0.36,Ideal,F,VS2,60.9,57,60548.4,4.58,4.61,2.8
30328,0.36,Premium,F,VS2,61.4,58,60548.4,4.56,4.6,2.81
30329,0.36,Premium,F,VS2,60.5,60,60548.4,4.55,4.61,2.77
30330,0.36,Ideal,G,VS1,61.6,56,60548.4,4.56,4.59,2.82
30331,0.36,Premium,G,VS1,62.3,59,60548.4,4.5,4.55,2.82
30332,0.41,Very Good,D,SI2,63.8,57,60631.8,4.71,4.73,3.01
30333,0.4,Ideal,I,VS2,62.5,57,60631.8,4.67,4.71,2.93
30334,0.33,Ideal,H,VS1,60.9,56,60631.8,4.46,4.5,2.73
30335,0.38,Premium,J,VS2,60.5,60,60631.8,4.68,4.64,2.82
30336,0.34,Ideal,F,SI1,62.8,56,60631.8,4.46,4.42,2.79
30337,0.34,Premium,F,SI1,59.8,58,60631.8,4.57,4.53,2.72
30338,0.34,Premium,F,SI1,59.4,62,60631.8,4.59,4.54,2.71
30339,0.34,Premium,F,SI1,59.3,60,60631.8,4.58,4.52,2.7
30340,0.34,Ideal,F,SI1,63,54,60631.8,4.5,4.48,2.83
30341,0.5,Fair,G,I1,64.9,57,60631.8,5.01,4.97,3.24
30342,0.5,Fair,G,I1,65.2,56,60631.8,4.95,4.89,3.21
30343,0.36,Ideal,D,VS2,60,56,60631.8,4.66,4.68,2.8
30344,0.36,Premium,D,VS2,60.3,58,60631.8,4.63,4.66,2.8
30345,0.36,Ideal,E,VS1,62.7,57,60631.8,4.55,4.58,2.86
30346,0.36,Premium,E,VS1,61.5,59,60631.8,4.57,4.6,2.82
30347,0.33,Very Good,D,VS1,60.3,61,60631.8,4.48,4.51,2.71
30348,0.33,Ideal,D,VS1,61.1,57,60631.8,4.46,4.48,2.73
30349,0.37,Very Good,E,VS2,64,55,60715.2,4.52,4.57,2.91
30350,0.42,Very Good,E,SI1,61.4,54,60715.2,4.83,4.87,2.98
30351,0.4,Ideal,I,VVS2,61.9,56.4,60715.2,4.72,4.74,2.93
30352,0.3,Ideal,F,VVS2,61.9,54.1,60715.2,4.31,4.33,2.67
30353,0.32,Ideal,F,VVS2,61.4,57,60715.2,4.41,4.45,2.72
30354,0.33,Ideal,D,SI1,62,56,60715.2,4.47,4.44,2.76
30355,0.33,Very Good,D,SI1,63.1,55,60715.2,4.46,4.42,2.8
30356,0.33,Very Good,D,SI1,63.1,55,60715.2,4.4,4.38,2.77
30357,0.3,Very Good,D,VVS2,59,59,60798.6,4.4,4.42,2.6
30358,0.32,Ideal,E,VVS2,61.2,57,60798.6,4.38,4.41,2.69
30359,0.31,Ideal,F,VS1,61.1,57,60798.6,4.34,4.36,2.66
30360,0.39,Ideal,D,SI1,60.6,55,60798.6,4.73,4.78,2.88
30361,0.36,Premium,H,VS2,61,60,60798.6,4.6,4.55,2.79
30362,0.36,Premium,H,VS2,60,62,60798.6,4.62,4.58,2.76
30363,0.36,Ideal,I,VS1,60.5,57,60798.6,4.59,4.56,2.77
30364,0.36,Premium,I,VS1,60.9,61,60798.6,4.61,4.58,2.8
30365,0.36,Premium,I,VS1,60.3,60,60798.6,4.64,4.58,2.78
30366,0.36,Very Good,I,VS1,63.3,56,60798.6,4.56,4.51,2.87
30367,0.36,Premium,I,VS1,62,59,60798.6,4.6,4.53,2.83
30368,0.36,Ideal,I,VS1,62.1,57,60798.6,4.58,4.54,2.83
30369,0.36,Ideal,I,VS1,62.1,56,60798.6,4.59,4.55,2.84
30370,0.36,Very Good,H,VS2,63.5,54,60798.6,4.59,4.55,2.9
30371,0.36,Ideal,H,VS2,62.1,55,60798.6,4.58,4.57,2.84
30372,0.36,Ideal,H,VS2,62.1,55,60798.6,4.61,4.57,2.85
30373,0.36,Premium,H,VS2,60.9,59,60798.6,4.62,4.58,2.8
30374,0.36,Good,H,VS2,63.7,55,60798.6,4.52,4.49,2.87
30375,0.3,Fair,F,VS2,56.3,64,60798.6,4.44,4.39,2.5
30376,0.43,Very Good,G,SI2,61.3,56.2,60798.6,4.87,4.89,2.99
30377,0.45,Very Good,F,SI2,61.5,61,60798.6,4.9,4.95,3.03
30378,0.3,Ideal,E,VS1,61.6,57,60798.6,4.3,4.33,2.66
30379,0.41,Good,H,VS2,64.1,57,60798.6,4.72,4.64,3
30380,0.3,Very Good,F,VVS2,59.9,56,60882,4.38,4.44,2.64
30381,0.3,Very Good,F,VVS2,62.5,56,60882,4.26,4.29,2.67
30382,0.34,Very Good,F,VS2,61.5,58.2,60882,4.49,4.51,2.77
30383,0.34,Very Good,F,VS2,62.5,57.5,60882,4.4,4.45,2.77
30384,0.43,Very Good,I,VS1,60.9,55,60882,4.89,4.99,3.01
30385,0.33,Ideal,G,VVS2,61.3,56,60882,4.46,4.48,2.74
30386,0.33,Ideal,G,VVS2,61.7,55,60882,4.46,4.49,2.76
30387,0.33,Ideal,G,VVS2,61.6,54,60882,4.44,4.49,2.75
30388,0.33,Ideal,H,VVS1,61.7,55,60882,4.48,4.5,2.77
30389,0.33,Ideal,H,VVS1,61.6,55,60882,4.45,4.48,2.75
30390,0.33,Ideal,H,VVS1,62.1,53,60882,4.47,4.51,2.79
30391,0.33,Ideal,H,VVS1,62.1,53,60882,4.48,4.5,2.79
30392,0.33,Ideal,H,VVS1,61.5,55,60882,4.44,4.47,2.74
30393,0.33,Ideal,H,VVS1,61.7,55,60882,4.48,4.5,2.77
30394,0.33,Ideal,H,VVS1,62.1,55,60882,4.46,4.5,2.78
30395,0.33,Ideal,H,VVS1,61.5,56,60882,4.46,4.49,2.75
30396,0.32,Ideal,G,VVS2,60.6,57,60882,4.41,4.43,2.68
30397,0.32,Premium,G,VVS2,61.6,60,60882,4.37,4.4,2.7
30398,0.32,Very Good,G,VVS2,62,55,60882,4.39,4.42,2.73
30399,0.32,Ideal,H,VVS1,61.9,56,60882,4.38,4.41,2.72
30400,0.32,Ideal,G,VVS2,62.2,56,60882,4.34,4.38,2.71
30401,0.32,Premium,H,VVS1,61.4,58,60882,4.37,4.42,2.7
30402,0.32,Premium,H,VVS1,62.5,58,60882,4.33,4.37,2.72
30403,0.32,Ideal,G,VVS2,62.1,55,60882,4.35,4.38,2.71
30404,0.32,Premium,G,VVS2,61.2,59,60882,4.39,4.44,2.7
30405,0.32,Ideal,G,VVS2,61.4,55,60882,4.4,4.43,2.71
30406,0.32,Ideal,H,VVS1,62.2,56,60882,4.37,4.38,2.72
30407,0.32,Premium,G,VVS2,60.8,59,60882,4.41,4.44,2.69
30408,0.34,Ideal,D,VS2,60.8,57,60882,4.52,4.56,2.76
30409,0.34,Very Good,D,VS2,60,59,60882,4.5,4.56,2.72
30410,0.4,Good,H,VS2,59.4,64,60882,4.75,4.82,2.84
30411,0.32,Ideal,H,VVS1,61.6,55,60882,4.4,4.43,2.72
30412,0.32,Premium,G,VVS2,61.7,59,60882,4.37,4.41,2.71
30413,0.32,Premium,G,VVS2,60.2,60,60882,4.42,4.45,2.67
30414,0.32,Ideal,G,VVS2,61.3,56,60882,4.43,4.44,2.72
30415,0.32,Ideal,G,VVS2,61.8,55,60882,4.41,4.43,2.73
30416,0.32,Ideal,G,VVS2,61.7,57,60882,4.41,4.44,2.73
30417,0.32,Premium,G,VVS2,62.3,58,60882,4.35,4.38,2.72
30418,0.32,Ideal,H,VVS1,60.4,57,60882,4.42,4.46,2.68
30419,0.32,Ideal,G,VVS2,62.2,55,60882,4.41,4.43,2.75
30420,0.32,Very Good,G,VVS2,62.2,57,60882,4.36,4.38,2.72
30421,0.32,Ideal,G,VVS2,62.4,56,60882,4.4,4.42,2.75
30422,0.32,Very Good,H,VVS1,62.7,57,60882,4.36,4.41,2.75
30423,0.32,Ideal,H,VVS1,61.6,56,60882,4.39,4.41,2.71
30424,0.32,Premium,H,VVS1,61.4,58,60882,4.38,4.41,2.7
30425,0.32,Ideal,G,VVS2,62.6,57,60882,4.34,4.38,2.73
30426,0.32,Ideal,G,VVS2,61.6,55,60882,4.41,4.42,2.72
30427,0.32,Premium,H,VVS1,60.9,58,60882,4.4,4.43,2.69
30428,0.32,Very Good,G,VVS2,60.9,61,60882,4.39,4.41,2.68
30429,0.32,Ideal,G,VVS2,61.5,57,60882,4.39,4.43,2.71
30430,0.32,Ideal,G,VVS2,61.9,57,60882,4.38,4.41,2.72
30431,0.32,Very Good,H,VVS1,62.9,58,60882,4.34,4.37,2.74
30432,0.32,Ideal,G,VVS2,62.1,57,60882,4.4,4.42,2.74
30433,0.32,Ideal,G,VVS2,62,55,60882,4.4,4.44,2.74
30434,0.32,Ideal,G,VVS1,61.7,56,60882,4.37,4.41,2.71
30435,0.32,Ideal,H,VVS1,62.1,54,60882,4.4,4.42,2.74
30436,0.32,Very Good,H,VVS1,62.9,57,60882,4.33,4.38,2.74
30437,0.32,Ideal,G,VVS2,62.4,54,60882,4.37,4.38,2.73
30438,0.32,Ideal,G,VVS2,61.2,56,60882,4.41,4.42,2.7
30439,0.32,Ideal,H,VVS1,61.9,55,60882,4.37,4.38,2.71
30440,0.32,Very Good,G,VVS2,62.3,54,60882,4.38,4.45,2.75
30441,0.32,Ideal,G,VVS2,61.1,55,60882,4.42,4.45,2.71
30442,0.32,Very Good,G,VVS2,62.6,58,60882,4.35,4.37,2.73
30443,0.32,Premium,H,VVS1,61.5,59,60882,4.37,4.41,2.7
30444,0.29,Very Good,F,VVS1,60.5,57,60965.4,4.31,4.34,2.61
30445,0.29,Very Good,F,VVS1,62.1,55,60965.4,4.26,4.28,2.65
30446,0.43,Very Good,J,VS2,60.9,59,60965.4,4.86,4.9,2.97
30447,0.3,Ideal,E,VVS2,61.2,61,60965.4,4.3,4.33,2.64
30448,0.3,Ideal,E,VVS2,62.8,55,60965.4,4.28,4.32,2.7
30449,0.3,Ideal,E,VVS2,61.5,55,60965.4,4.33,4.35,2.67
30450,0.41,Ideal,J,SI2,62.5,54,60965.4,4.78,4.79,2.99
30451,0.4,Ideal,F,SI2,61,56,60965.4,4.76,4.81,2.92
30452,0.3,Ideal,F,VS1,61.3,55,60965.4,4.36,4.32,2.66
30453,0.3,Ideal,F,VS1,61,56,60965.4,4.37,4.35,2.66
30454,0.3,Good,F,VS1,63.7,56,60965.4,4.28,4.26,2.72
30455,0.3,Ideal,F,VS1,62.6,57,60965.4,4.34,4.29,2.7
30456,0.3,Ideal,F,VS1,61.7,56,60965.4,4.34,4.32,2.67
30457,0.3,Premium,F,VS1,61,58,60965.4,4.36,4.33,2.65
30458,0.3,Premium,E,VS2,61.7,60,60965.4,4.31,4.28,2.65
30459,0.45,Very Good,E,SI2,63.2,54,60965.4,4.94,4.82,3.09
30460,0.4,Premium,H,VS1,62.7,59,60965.4,4.63,4.71,2.93
30461,0.32,Ideal,G,VVS1,61.3,60,61048.8,4.39,4.42,2.7
30462,0.44,Ideal,I,VS2,61.9,54,61048.8,4.91,4.95,3.05
30463,0.31,Ideal,D,SI1,62.7,56,61048.8,4.36,4.32,2.72
30464,0.41,Good,J,VS2,64,59,61048.8,4.71,4.64,2.99
30465,0.31,Very Good,D,SI1,63.4,58,61048.8,4.35,4.32,2.75
30466,0.31,Premium,D,SI1,61.1,57,61048.8,4.36,4.35,2.66
30467,0.31,Ideal,D,SI1,61.1,56,61048.8,4.38,4.36,2.67
30468,0.31,Very Good,D,SI1,63.1,57,61048.8,4.32,4.3,2.72
30469,0.31,Very Good,D,SI1,63.5,58,61048.8,4.3,4.27,2.72
30470,0.31,Very Good,D,SI1,63.4,55,61048.8,4.3,4.28,2.72
30471,0.31,Very Good,D,SI1,63.5,57,61048.8,4.32,4.28,2.73
30472,0.41,Good,G,SI2,63.7,55,61048.8,4.75,4.7,3.01
30473,0.31,Ideal,I,VVS1,62.1,56,61048.8,4.38,4.35,2.71
30474,0.31,Ideal,I,VVS1,61.4,54,61048.8,4.41,4.38,2.7
30475,0.31,Ideal,I,VVS1,62,54,61048.8,4.37,4.34,2.7
30476,0.31,Premium,I,VVS1,61,58,61048.8,4.39,4.33,2.66
30477,0.31,Ideal,I,VVS1,62.8,55,61048.8,4.36,4.33,2.73
30478,0.31,Premium,I,VVS1,62.2,60,61048.8,4.32,4.3,2.68
30479,0.31,Very Good,I,VVS1,63.1,59,61048.8,4.31,4.25,2.7
30480,0.31,Premium,D,SI1,60.2,56,61048.8,4.4,4.37,2.64
30481,0.31,Ideal,D,SI1,61.2,55,61048.8,4.49,4.37,2.71
30482,0.31,Premium,D,SI1,60.9,60,61048.8,4.39,4.38,2.67
30483,0.31,Premium,D,SI1,60,61,61048.8,4.43,4.41,2.65
30484,0.31,Ideal,D,SI1,61,57,61048.8,4.41,4.38,2.68
30485,0.31,Premium,D,SI1,61.2,60,61048.8,4.41,4.35,2.68
30486,0.31,Ideal,D,SI1,62,55,61048.8,4.38,4.36,2.71
30487,0.31,Ideal,D,SI1,62.1,56,61048.8,4.37,4.33,2.7
30488,0.31,Ideal,D,SI1,62.3,55,61048.8,4.37,4.33,2.71
30489,0.31,Ideal,D,SI1,62.3,54,61048.8,4.37,4.33,2.71
30490,0.31,Premium,D,SI1,62.2,52,61048.8,4.37,4.34,2.71
30491,0.31,Ideal,D,SI1,62.2,55,61048.8,4.37,4.34,2.71
30492,0.31,Ideal,D,SI1,61.7,57,61048.8,4.38,4.34,2.69
30493,0.31,Premium,D,SI1,61.4,58,61048.8,4.39,4.34,2.68
30494,0.31,Ideal,D,SI1,61.4,55,61048.8,4.38,4.35,2.68
30495,0.31,Ideal,D,SI1,62.6,56,61048.8,4.36,4.33,2.72
30496,0.31,Ideal,D,SI1,61.9,57,61048.8,4.36,4.33,2.69
30497,0.31,Ideal,D,SI1,60.8,56,61048.8,4.37,4.32,2.64
30498,0.31,Premium,D,SI1,61.4,58,61048.8,4.36,4.33,2.67
30499,0.31,Ideal,D,SI1,62.4,56,61048.8,4.35,4.33,2.71
30500,0.31,Ideal,D,SI1,62.4,53,61048.8,4.35,4.33,2.71
30501,0.31,Ideal,D,SI1,61.5,56,61048.8,4.35,4.33,2.67
30502,0.31,Ideal,D,SI1,62.6,57,61048.8,4.33,4.3,2.7
30503,0.31,Premium,D,SI1,62,58,61048.8,4.35,4.3,2.68
30504,0.31,Ideal,D,SI1,62.9,56,61048.8,4.34,4.31,2.72
30505,0.31,Premium,D,SI1,61.7,59,61048.8,4.35,4.31,2.67
30506,0.31,Ideal,D,SI1,62.4,56,61048.8,4.35,4.31,2.7
30507,0.31,Good,D,SI1,63.7,54,61048.8,4.35,4.31,2.76
30508,0.31,Ideal,D,SI1,63,55,61048.8,4.34,4.32,2.73
30509,0.31,Ideal,D,SI1,63,54,61048.8,4.35,4.32,2.73
30510,0.31,Ideal,D,SI1,61.8,57,61048.8,4.36,4.32,2.68
30511,0.31,Premium,D,SI1,62.1,58,61048.8,4.33,4.3,2.68
30512,0.31,Ideal,D,SI1,62.6,57,61048.8,4.32,4.3,2.7
30513,0.31,Very Good,D,SI1,63.5,56,61048.8,4.31,4.29,2.73
30514,0.31,Very Good,D,SI1,63.5,56,61048.8,4.31,4.29,2.73
30515,0.31,Ideal,D,SI1,62.9,57,61048.8,4.32,4.27,2.7
30516,0.31,Good,D,SI1,63.9,54,61048.8,4.3,4.27,2.74
30517,0.31,Very Good,D,SI1,63.5,55,61048.8,4.3,4.27,2.72
30518,0.31,Ideal,D,SI1,61.8,56,61048.8,4.37,4.34,2.69
30519,0.3,Premium,D,VS1,61.2,59,61048.8,4.34,4.29,2.64
30520,0.35,Very Good,H,VVS1,61.1,56,61132.2,4.54,4.57,2.78
30521,0.26,Ideal,E,VVS2,61.3,57,61132.2,4.12,4.15,2.53
30522,0.32,Ideal,G,VVS1,61.3,55,61132.2,4.46,4.38,2.71
30523,0.26,Ideal,F,VVS1,60.3,56,61132.2,4.15,4.17,2.51
30524,0.31,Ideal,E,VS1,60.7,57,61132.2,4.37,4.4,2.66
30525,0.26,Ideal,F,IF,62,56,61132.2,4.07,4.1,2.53
30526,0.44,Good,H,SI1,63.5,57,61132.2,4.82,4.85,3.07
30527,0.44,Ideal,H,SI1,61.9,57,61132.2,4.9,4.92,3.04
30528,0.38,Very Good,D,SI1,58.9,61,61132.2,4.75,4.79,2.81
30529,0.38,Very Good,D,SI1,59.7,60,61132.2,4.66,4.69,2.79
30530,0.38,Premium,D,SI1,60.7,60,61132.2,4.63,4.69,2.83
30531,0.38,Premium,D,SI1,62.2,58,61132.2,4.57,4.63,2.86
30532,0.3,Ideal,G,VVS1,60.6,57,61215.6,4.36,4.38,2.65
30533,0.39,Ideal,E,VS2,61.4,55,61215.6,4.76,4.81,2.94
30534,0.4,Good,J,VS1,64,56,61215.6,4.69,4.66,2.99
30535,0.39,Very Good,G,VS2,59.8,61,61215.6,4.72,4.75,2.83
30536,0.39,Good,G,VS2,63.7,53,61215.6,4.62,4.67,2.96
30537,0.39,Very Good,G,VS2,60.4,61,61215.6,4.71,4.73,2.85
30538,0.31,Ideal,D,VS2,61.5,56,61215.6,4.37,4.41,2.7
30539,0.31,Very Good,D,VS2,62.9,55,61215.6,4.31,4.34,2.72
30540,0.31,Ideal,D,VS2,61.9,56,61215.6,4.34,4.38,2.7
30541,0.31,Premium,E,VS1,60.2,58,61215.6,4.38,4.43,2.65
30542,0.31,Premium,D,VS2,62.6,59,61215.6,4.3,4.33,2.7
30543,0.31,Premium,E,VS1,61.9,58,61215.6,4.31,4.32,2.67
30544,0.31,Ideal,D,VS2,62.5,56,61215.6,4.29,4.32,2.69
30545,0.31,Ideal,E,VS1,61.6,56,61215.6,4.35,4.38,2.69
30546,0.31,Ideal,D,VS2,62.7,57,61215.6,4.3,4.34,2.71
30547,0.31,Ideal,D,VS2,62,55,61215.6,4.33,4.35,2.69
30548,0.31,Premium,E,VS1,61,58,61215.6,4.37,4.39,2.67
30549,0.31,Ideal,D,VS2,61.5,56,61215.6,4.35,4.36,2.68
30550,0.31,Ideal,D,VS2,62.6,56,61215.6,4.33,4.36,2.72
30551,0.31,Ideal,D,VS2,62.5,56,61215.6,4.31,4.36,2.71
30552,0.31,Premium,E,VS1,60,59,61215.6,4.38,4.42,2.64
30553,0.31,Very Good,D,VS2,62.3,55,61215.6,4.32,4.35,2.7
30554,0.31,Ideal,D,VS2,61.3,57,61215.6,4.37,4.4,2.69
30555,0.31,Ideal,D,VS2,62.3,55,61215.6,4.33,4.37,2.71
30556,0.31,Premium,E,VS1,61.7,58,61215.6,4.3,4.36,2.67
30557,0.31,Ideal,D,VS2,61.2,55,61215.6,4.36,4.46,2.7
30558,0.31,Ideal,D,VS2,60.4,56,61215.6,4.39,4.42,2.66
30559,0.31,Premium,D,VS2,61.2,59,61215.6,4.32,4.37,2.66
30560,0.31,Ideal,D,VS2,62.5,56,61215.6,4.34,4.36,2.72
30561,0.31,Ideal,D,VS2,61.7,55,61215.6,4.35,4.4,2.7
30562,0.31,Ideal,E,VS1,61.8,56,61215.6,4.34,4.37,2.69
30563,0.31,Ideal,D,VS2,62.2,54,61215.6,4.31,4.34,2.69
30564,0.31,Ideal,E,VS1,61.6,57,61215.6,4.32,4.35,2.67
30565,0.31,Premium,E,VS1,61.1,58,61215.6,4.34,4.37,2.66
30566,0.31,Ideal,D,VS2,61.2,55,61215.6,4.37,4.39,2.68
30567,0.31,Ideal,D,VS2,62.1,54,61215.6,4.34,4.36,2.7
30568,0.31,Ideal,D,VS2,61.8,55,61215.6,4.33,4.37,2.69
30569,0.31,Ideal,D,VS2,61.8,56,61215.6,4.32,4.36,2.68
30570,0.31,Ideal,D,VS2,61.6,57,61215.6,4.36,4.38,2.69
30571,0.31,Ideal,D,VS2,62.2,56,61215.6,4.32,4.33,2.69
30572,0.31,Ideal,D,VS2,61.2,55,61215.6,4.35,4.38,2.67
30573,0.31,Ideal,E,VS1,60.9,57,61215.6,4.39,4.41,2.68
30574,0.31,Ideal,D,VS2,62.1,54,61215.6,4.33,4.37,2.7
30575,0.31,Very Good,D,VS2,61.8,57,61215.6,4.36,4.41,2.71
30576,0.31,Ideal,D,VS2,61.8,57,61215.6,4.36,4.38,2.7
30577,0.31,Ideal,E,VS1,61.9,56,61215.6,4.32,4.34,2.68
30578,0.31,Ideal,D,VS2,62.1,54,61215.6,4.33,4.37,2.7
30579,0.31,Ideal,D,VS2,62.1,55,61215.6,4.31,4.32,2.68
30580,0.31,Ideal,D,VS2,61.9,56,61215.6,4.37,4.38,2.71
30581,0.31,Ideal,D,VS2,59,57,61215.6,4.44,4.48,2.63
30582,0.31,Premium,D,VS2,62,59,61215.6,4.32,4.36,2.69
30583,0.31,Ideal,D,VS2,62.1,54,61215.6,4.35,4.41,2.72
30584,0.31,Ideal,D,VS2,62.2,57,61215.6,4.31,4.34,2.69
30585,0.31,Ideal,D,VS2,61.5,56,61215.6,4.34,4.37,2.68
30586,0.31,Ideal,D,VS2,61.6,55,61215.6,4.36,4.37,2.69
30587,0.31,Premium,E,VS1,60.5,59,61215.6,4.36,4.37,2.64
30588,0.31,Ideal,D,VS2,61.2,55,61215.6,4.37,4.42,2.69
30589,0.31,Ideal,D,VS2,61.5,56,61215.6,4.35,4.37,2.68
30590,0.31,Ideal,E,VS1,60.4,57,61215.6,4.37,4.4,2.65
30591,0.31,Ideal,E,VS1,61.8,56,61215.6,4.33,4.34,2.68
30592,0.31,Ideal,D,VS2,62.1,56,61215.6,4.34,4.35,2.7
30593,0.31,Ideal,E,VS1,61.7,56,61215.6,4.37,4.41,2.71
30594,0.31,Ideal,D,VS2,62.1,55,61215.6,4.32,4.35,2.69
30595,0.31,Ideal,D,VS2,62,55,61215.6,4.36,4.38,2.71
30596,0.31,Ideal,D,VS2,62.5,57,61215.6,4.31,4.36,2.71
30597,0.31,Premium,D,VS2,60.7,59,61215.6,4.35,4.38,2.65
30598,0.31,Ideal,D,VS2,60.7,56,61215.6,4.35,4.38,2.65
30599,0.31,Ideal,E,VS1,61.4,57,61215.6,4.32,4.37,2.67
30600,0.31,Premium,D,VS2,61.7,59,61215.6,4.31,4.34,2.67
30601,0.3,Very Good,D,SI2,62.9,58,37279.8,4.26,4.29,2.69
30602,0.3,Very Good,G,SI1,61.6,59,37279.8,4.26,4.28,2.63
30603,0.3,Premium,D,SI2,62.3,58,37279.8,4.29,4.32,2.68
30604,0.3,Ideal,D,SI2,60.2,56,37279.8,4.37,4.4,2.64
30605,0.3,Very Good,D,SI2,62.2,59,37279.8,4.25,4.3,2.66
30606,0.34,Very Good,I,SI1,61.8,57,37279.8,4.46,4.51,2.77
30607,0.34,Good,F,SI2,63.5,56,37279.8,4.44,4.48,2.83
30608,0.3,Ideal,D,SI2,62.1,57,37279.8,4.3,4.33,2.68
30609,0.34,Very Good,G,SI2,62.8,59,37279.8,4.45,4.47,2.8
30610,0.3,Very Good,G,SI1,62.8,56,37279.8,4.28,4.32,2.7
30611,0.3,Very Good,G,SI1,62.7,58,37279.8,4.22,4.27,2.66
30612,0.3,Good,D,SI2,63.4,56,37279.8,4.26,4.29,2.71
30613,0.3,Good,D,SI2,63.2,57,37279.8,4.21,4.24,2.67
30614,0.3,Very Good,D,SI2,61.8,58,37279.8,4.29,4.32,2.66
30615,0.34,Very Good,F,SI2,61.7,61,37279.8,4.44,4.48,2.75
30616,0.3,Very Good,G,SI1,58.8,60,37279.8,4.35,4.39,2.57
30617,0.3,Very Good,G,SI1,59.5,63,37279.8,4.29,4.32,2.56
30618,0.3,Very Good,G,SI1,59.7,60,37279.8,4.35,4.39,2.61
30619,0.34,Premium,I,SI1,62.7,58,37279.8,4.4,4.43,2.77
30620,0.34,Very Good,G,SI2,62.8,58,37279.8,4.43,4.46,2.79
30621,0.34,Good,I,SI1,63.7,54,37279.8,4.43,4.48,2.84
30622,0.3,Very Good,G,SI1,61.4,57,37279.8,4.31,4.35,2.66
30623,0.3,Very Good,G,SI1,62.9,59,37279.8,4.24,4.28,2.68
30624,0.3,Premium,D,SI2,60.2,60,37279.8,4.32,4.35,2.61
30625,0.28,Ideal,I,VS1,61.8,55,37363.2,4.2,4.25,2.61
30626,0.28,Ideal,I,VS1,62.5,54,37363.2,4.18,4.23,2.63
30627,0.28,Ideal,I,VS1,62.4,54,37363.2,4.18,4.19,2.61
30628,0.26,Ideal,H,VS1,62.6,56,37363.2,4.07,4.09,2.55
30629,0.26,Ideal,H,VS1,61.9,55,37363.2,4.1,4.13,2.55
30630,0.26,Ideal,H,VS1,62.1,56,37363.2,4.13,4.15,2.56
30631,0.31,Ideal,D,VS2,62.2,56,61215.6,4.32,4.36,2.7
30632,0.31,Ideal,D,VS2,62.2,55,61215.6,4.31,4.34,2.69
30633,0.31,Ideal,D,VS2,62.7,55,61215.6,4.31,4.34,2.71
30634,0.41,Very Good,G,SI1,60.4,58,61299,4.77,4.84,2.9
30635,0.34,Ideal,G,VVS2,62,56,61299,4.46,4.48,2.77
30636,0.3,Ideal,G,VVS1,60.9,56.8,61299,4.34,4.38,2.65
30637,0.3,Ideal,G,VVS1,62,54.9,61299,4.3,4.33,2.68
30638,0.3,Ideal,E,VS1,60.6,56,61299,4.35,4.36,2.64
30639,0.41,Ideal,D,SI1,62.3,56,61299,4.74,4.79,2.97
30640,0.36,Ideal,I,IF,61.8,55,61299,4.58,4.61,2.84
30641,0.36,Ideal,I,IF,62,55,61299,4.59,4.61,2.85
30642,0.36,Ideal,I,IF,61.9,54,61299,4.57,4.6,2.84
30643,0.41,Fair,I,VS1,65.3,58,61299,4.62,4.66,3.03
30644,0.42,Good,D,SI1,63.3,58,61299,4.73,4.75,3
30645,0.42,Very Good,D,SI1,63,59,61299,4.77,4.79,3.01
30646,0.3,Ideal,F,VVS2,61.1,57,61382.4,4.3,4.34,2.64
30647,0.3,Ideal,D,VS2,61.8,55,61382.4,4.27,4.3,2.65
30648,0.4,Ideal,I,VS1,61.5,59,61382.4,4.72,4.75,2.91
30649,0.4,Ideal,I,VS1,61.2,56,61382.4,4.76,4.82,2.93
30650,0.4,Ideal,I,VS1,61.9,57,61382.4,4.73,4.74,2.93
30651,0.3,Ideal,E,VS1,61.3,57,61382.4,4.3,4.34,2.65
30652,0.32,Ideal,D,VS1,61.8,56,61382.4,4.39,4.41,2.72
30653,0.4,Ideal,G,SI1,62.7,57,61382.4,4.65,4.69,2.93
30654,0.33,Ideal,D,SI1,61.9,55,61382.4,4.45,4.47,2.76
30655,0.33,Ideal,D,SI1,60.9,56,61382.4,4.46,4.5,2.73
30656,0.31,Very Good,D,VS1,62.3,56,61382.4,4.33,4.37,2.71
30657,0.29,Very Good,D,SI1,59.8,55,61465.8,4.3,4.35,2.58
30658,0.38,Ideal,I,VVS2,61.7,56,61465.8,4.67,4.7,2.89
30659,0.37,Ideal,E,VS2,61,56,61465.8,4.62,4.66,2.83
30660,0.42,Very Good,G,SI1,62.9,54,61465.8,4.79,4.81,3.02
30661,0.3,Premium,F,VVS2,61.6,58,61465.8,4.28,4.35,2.66
30662,0.4,Ideal,E,SI1,61.8,56,61465.8,4.71,4.74,2.92
30663,0.4,Premium,F,SI1,62.5,59,61465.8,4.67,4.71,2.93
30664,0.3,Premium,F,VVS2,61.1,59,61465.8,4.29,4.32,2.63
30665,0.4,Very Good,E,SI1,62,55,61465.8,4.68,4.74,2.92
